"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5"
"Date/Time","Date/Time","above last glass","under first glass","black bottom","underside bottom","solar ins"
"","","°C","°C","°C","°C","W/m^2"
"2024-09-13 17:24:30","45548.7253472222","45.5","49.7","57.9","52.6","793.923"
"2024-09-13 17:24:31","45548.7253587963","45.5","49.7","57.9","52.7","794.404"
"2024-09-13 17:24:32","45548.7253703704","45.5","49.7","57.9","52.7","794.164"
"2024-09-13 17:24:33","45548.7253819444","45.5","49.7","57.9","52.7","794.404"
"2024-09-13 17:24:34","45548.7253935185","45.5","49.7","57.9","52.7","793.202"
"2024-09-13 17:24:35","45548.7254050926","45.5","49.7","57.9","52.7","794.164"
"2024-09-13 17:24:36","45548.7254166667","45.4","49.7","57.9","52.7","793.923"
"2024-09-13 17:24:37","45548.7254282407","45.4","49.7","58.0","52.7","793.923"
"2024-09-13 17:24:38","45548.7254398148","45.4","49.7","58.0","52.7","793.923"
"2024-09-13 17:24:39","45548.7254513889","45.4","49.8","58.0","52.7","793.683"
"2024-09-13 17:24:40","45548.7254629630","45.4","49.8","58.0","52.7","793.202"
"2024-09-13 17:24:41","45548.7254745370","45.3","49.8","58.0","52.7","793.923"
"2024-09-13 17:24:42","45548.7254861111","45.3","49.8","58.0","52.8","792.961"
"2024-09-13 17:24:43","45548.7254976852","45.2","49.7","57.9","52.7","793.442"
"2024-09-13 17:24:44","45548.7255092593","45.3","49.7","57.9","52.7","793.442"
"2024-09-13 17:24:45","45548.7255208333","45.3","49.7","57.9","52.7","792.961"
"2024-09-13 17:24:46","45548.7255324074","45.3","49.7","57.9","52.7","793.442"
"2024-09-13 17:24:47","45548.7255439815","45.4","49.7","58.0","52.7","792.721"
"2024-09-13 17:24:48","45548.7255555556","45.4","49.7","58.0","52.7","791.999"
"2024-09-13 17:24:49","45548.7255671296","45.4","49.7","58.0","52.7","792.480"
"2024-09-13 17:24:50","45548.7255787037","45.5","49.7","58.0","52.7","791.999"
"2024-09-13 17:24:51","45548.7255902778","45.5","49.8","58.0","52.7","792.239"
"2024-09-13 17:24:52","45548.7256018519","45.5","49.8","58.0","52.7","791.518"
"2024-09-13 17:24:53","45548.7256134259","45.5","49.8","58.0","52.7","791.277"
"2024-09-13 17:24:54","45548.7256250000","45.5","49.8","58.0","52.8","790.796"
"2024-09-13 17:24:55","45548.7256365741","45.5","49.8","58.0","52.8","790.075"
"2024-09-13 17:24:56","45548.7256481481","45.5","49.8","58.0","52.8","789.834"
"2024-09-13 17:24:57","45548.7256597222","45.5","49.8","58.1","52.8","789.353"
"2024-09-13 17:24:58","45548.7256712963","45.5","49.8","58.1","52.8","790.075"
"2024-09-13 17:24:59","45548.7256828704","45.5","49.8","58.1","52.8","789.594"
"2024-09-13 17:25:00","45548.7256944444","45.5","49.8","58.1","52.8","788.872"
"2024-09-13 17:25:01","45548.7257060185","45.5","49.8","58.1","52.8","788.632"
"2024-09-13 17:25:02","45548.7257175926","45.5","49.9","58.1","52.8","788.872"
"2024-09-13 17:25:03","45548.7257291667","45.5","49.9","58.1","52.8","787.670"
"2024-09-13 17:25:04","45548.7257407407","45.5","49.9","58.1","52.8","787.670"
"2024-09-13 17:25:05","45548.7257523148","45.5","49.9","58.1","52.8","786.708"
"2024-09-13 17:25:06","45548.7257638889","45.4","49.9","58.1","52.9","786.467"
"2024-09-13 17:25:07","45548.7257754630","45.4","49.9","58.1","52.9","785.986"
"2024-09-13 17:25:08","45548.7257870370","45.4","49.9","58.1","52.9","785.746"
"2024-09-13 17:25:09","45548.7257986111","45.4","49.9","58.2","52.9","785.505"
"2024-09-13 17:25:10","45548.7258101852","45.4","49.9","58.2","52.9","785.265"
"2024-09-13 17:25:11","45548.7258217593","45.3","49.9","58.2","52.9","784.784"
"2024-09-13 17:25:12","45548.7258333333","45.3","49.9","58.2","52.9","784.303"
"2024-09-13 17:25:13","45548.7258449074","45.3","49.9","58.2","52.9","784.303"
"2024-09-13 17:25:14","45548.7258564815","45.3","49.9","58.2","52.9","784.303"
"2024-09-13 17:25:15","45548.7258680556","45.3","50.0","58.2","52.9","783.581"
"2024-09-13 17:25:16","45548.7258796296","45.3","50.0","58.2","52.9","783.341"
"2024-09-13 17:25:17","45548.7258912037","45.3","50.0","58.2","52.9","783.100"
"2024-09-13 17:25:18","45548.7259027778","45.3","50.0","58.2","52.9","783.581"
"2024-09-13 17:25:19","45548.7259143519","45.3","50.0","58.2","52.9","783.341"
"2024-09-13 17:25:20","45548.7259259259","45.3","50.0","58.2","53.0","783.100"
"2024-09-13 17:25:21","45548.7259375000","45.3","50.0","58.3","53.0","783.822"
"2024-09-13 17:25:22","45548.7259490741","45.4","50.0","58.3","53.0","784.543"
"2024-09-13 17:25:23","45548.7259606481","45.3","50.0","58.3","53.0","785.024"
"2024-09-13 17:25:24","45548.7259722222","45.3","50.0","58.3","53.0","785.024"
"2024-09-13 17:25:25","45548.7259837963","45.4","50.0","58.3","53.0","786.227"
"2024-09-13 17:25:26","45548.7259953704","45.4","50.0","58.3","53.0","786.467"
"2024-09-13 17:25:27","45548.7260069444","45.4","50.0","58.3","53.0","787.189"
"2024-09-13 17:25:28","45548.7260185185","45.4","50.1","58.3","53.0","787.429"
"2024-09-13 17:25:29","45548.7260300926","45.5","50.1","58.3","53.0","788.391"
"2024-09-13 17:25:30","45548.7260416667","45.5","50.1","58.3","53.0","787.670"
"2024-09-13 17:25:31","45548.7260532407","45.5","50.1","58.3","53.1","787.429"
"2024-09-13 17:25:32","45548.7260648148","45.5","50.1","58.4","53.1","787.429"
"2024-09-13 17:25:33","45548.7260763889","45.5","50.1","58.4","53.1","787.670"
"2024-09-13 17:25:34","45548.7260879630","45.6","50.1","58.4","53.1","787.429"
"2024-09-13 17:25:35","45548.7260995370","45.6","50.1","58.4","53.1","785.265"
"2024-09-13 17:25:36","45548.7261111111","45.7","50.1","58.4","53.1","785.505"
"2024-09-13 17:25:37","45548.7261226852","45.7","50.1","58.4","53.1","784.303"
"2024-09-13 17:25:38","45548.7261342593","45.8","50.1","58.4","53.1","784.062"
"2024-09-13 17:25:39","45548.7261458333","45.8","50.1","58.4","53.1","782.619"
"2024-09-13 17:25:40","45548.7261574074","45.8","50.2","58.4","53.1","780.214"
"2024-09-13 17:25:41","45548.7261689815","45.8","50.2","58.4","53.1","777.087"
"2024-09-13 17:25:42","45548.7261805556","45.9","50.2","58.4","53.1","774.923"
"2024-09-13 17:25:43","45548.7261921296","45.9","50.2","58.4","53.1","772.037"
"2024-09-13 17:25:44","45548.7262037037","45.9","50.2","58.4","53.2","769.151"
"2024-09-13 17:25:45","45548.7262152778","45.9","50.2","58.5","53.2","766.745"
"2024-09-13 17:25:46","45548.7262268519","46.0","50.2","58.5","53.2","762.897"
"2024-09-13 17:25:47","45548.7262384259","46.0","50.2","58.5","53.2","761.454"
"2024-09-13 17:25:48","45548.7262500000","46.0","50.2","58.5","53.2","759.290"
"2024-09-13 17:25:49","45548.7262615741","46.0","50.2","58.5","53.2","756.163"
"2024-09-13 17:25:50","45548.7262731481","46.0","50.2","58.5","53.2","754.720"
"2024-09-13 17:25:51","45548.7262847222","46.0","50.2","58.5","53.2","753.517"
"2024-09-13 17:25:52","45548.7262962963","46.0","50.2","58.5","53.2","753.758"
"2024-09-13 17:25:53","45548.7263078704","46.0","50.2","58.5","53.2","752.555"
"2024-09-13 17:25:54","45548.7263194444","45.9","50.2","58.5","53.2","753.517"
"2024-09-13 17:25:55","45548.7263310185","45.9","50.3","58.5","53.2","753.036"
"2024-09-13 17:25:56","45548.7263425926","45.9","50.3","58.5","53.3","754.720"
"2024-09-13 17:25:57","45548.7263541667","46.0","50.3","58.5","53.3","755.682"
"2024-09-13 17:25:58","45548.7263657407","45.9","50.3","58.5","53.3","758.087"
"2024-09-13 17:25:59","45548.7263773148","45.9","50.3","58.5","53.3","760.733"
"2024-09-13 17:26:00","45548.7263888889","45.9","50.3","58.5","53.3","763.619"
"2024-09-13 17:26:01","45548.7264004630","45.9","50.3","58.5","53.3","766.986"
"2024-09-13 17:26:02","45548.7264120370","46.0","50.3","58.5","53.3","769.872"
"2024-09-13 17:26:03","45548.7264236111","46.0","50.3","58.5","53.3","772.518"
"2024-09-13 17:26:04","45548.7264351852","46.0","50.3","58.5","53.3","774.682"
"2024-09-13 17:26:05","45548.7264467593","46.0","50.3","58.5","53.3","776.847"
"2024-09-13 17:26:06","45548.7264583333","46.0","50.3","58.5","53.3","779.492"
"2024-09-13 17:26:07","45548.7264699074","46.0","50.3","58.5","53.3","781.657"
"2024-09-13 17:26:08","45548.7264814815","46.1","50.3","58.6","53.3","782.860"
"2024-09-13 17:26:09","45548.7264930556","46.1","50.3","58.6","53.3","783.341"
"2024-09-13 17:26:10","45548.7265046296","46.2","50.4","58.6","53.3","784.062"
"2024-09-13 17:26:11","45548.7265162037","46.1","50.4","58.6","53.4","785.265"
"2024-09-13 17:26:12","45548.7265277778","46.1","50.4","58.6","53.4","786.467"
"2024-09-13 17:26:13","45548.7265393519","46.2","50.4","58.6","53.4","787.910"
"2024-09-13 17:26:14","45548.7265509259","46.1","50.4","58.6","53.4","787.670"
"2024-09-13 17:26:15","45548.7265625000","46.1","50.4","58.7","53.4","787.429"
"2024-09-13 17:26:16","45548.7265740741","46.1","50.4","58.7","53.4","788.872"
"2024-09-13 17:26:17","45548.7265856481","46.0","50.4","58.7","53.4","789.594"
"2024-09-13 17:26:18","45548.7265972222","45.9","50.4","58.7","53.4","789.834"
"2024-09-13 17:26:19","45548.7266087963","45.7","50.4","58.7","53.4","790.075"
"2024-09-13 17:26:20","45548.7266203704","45.6","50.4","58.7","53.4","789.834"
"2024-09-13 17:26:21","45548.7266319444","45.4","50.4","58.7","53.5","790.796"
"2024-09-13 17:26:22","45548.7266435185","45.2","50.4","58.7","53.5","790.315"
"2024-09-13 17:26:23","45548.7266550926","45.1","50.4","58.7","53.5","789.834"
"2024-09-13 17:26:24","45548.7266666667","45.0","50.4","58.8","53.5","789.834"
"2024-09-13 17:26:25","45548.7266782407","44.9","50.4","58.8","53.5","789.353"
"2024-09-13 17:26:26","45548.7266898148","44.9","50.4","58.8","53.5","789.353"
"2024-09-13 17:26:27","45548.7267013889","44.8","50.4","58.8","53.5","788.632"
"2024-09-13 17:26:28","45548.7267129630","44.8","50.5","58.8","53.5","788.872"
"2024-09-13 17:26:29","45548.7267245370","44.7","50.5","58.8","53.5","789.834"
"2024-09-13 17:26:30","45548.7267361111","44.6","50.5","58.8","53.5","789.353"
"2024-09-13 17:26:31","45548.7267476852","44.6","50.5","58.8","53.5","789.834"
"2024-09-13 17:26:32","45548.7267592593","44.6","50.5","58.8","53.6","788.872"
"2024-09-13 17:26:33","45548.7267708333","44.6","50.5","58.8","53.6","788.391"
"2024-09-13 17:26:34","45548.7267824074","44.6","50.5","58.9","53.6","787.910"
"2024-09-13 17:26:35","45548.7267939815","44.6","50.5","58.9","53.6","787.910"
"2024-09-13 17:26:36","45548.7268055556","44.6","50.5","58.9","53.6","788.151"
"2024-09-13 17:26:37","45548.7268171296","44.6","50.5","58.9","53.6","787.670"
"2024-09-13 17:26:38","45548.7268287037","44.6","50.5","58.9","53.6","787.189"
"2024-09-13 17:26:39","45548.7268402778","44.6","50.6","58.9","53.6","787.910"
"2024-09-13 17:26:40","45548.7268518519","44.7","50.6","58.9","53.6","787.910"
"2024-09-13 17:26:41","45548.7268634259","44.7","50.6","58.9","53.6","788.151"
"2024-09-13 17:26:42","45548.7268750000","44.7","50.6","58.9","53.6","787.670"
"2024-09-13 17:26:43","45548.7268865741","44.7","50.6","58.9","53.6","787.429"
"2024-09-13 17:26:44","45548.7268981481","44.7","50.6","58.9","53.6","787.429"
"2024-09-13 17:26:45","45548.7269097222","44.7","50.6","58.9","53.7","787.429"
"2024-09-13 17:26:46","45548.7269212963","44.7","50.6","59.0","53.7","787.910"
"2024-09-13 17:26:47","45548.7269328704","44.7","50.6","59.0","53.7","787.910"
"2024-09-13 17:26:48","45548.7269444444","44.7","50.6","59.0","53.7","787.429"
"2024-09-13 17:26:49","45548.7269560185","44.8","50.6","59.0","53.7","787.429"
"2024-09-13 17:26:50","45548.7269675926","44.8","50.6","59.0","53.7","787.670"
"2024-09-13 17:26:51","45548.7269791667","44.7","50.6","58.9","53.6","788.151"
"2024-09-13 17:26:52","45548.7269907407","44.8","50.6","58.9","53.6","787.189"
"2024-09-13 17:26:53","45548.7270023148","44.7","50.6","58.9","53.6","787.910"
"2024-09-13 17:26:54","45548.7270138889","44.6","50.6","58.9","53.6","787.429"
"2024-09-13 17:26:55","45548.7270254630","44.5","50.6","58.9","53.6","788.151"
"2024-09-13 17:26:56","45548.7270370370","44.5","50.6","58.9","53.6","787.429"
"2024-09-13 17:26:57","45548.7270486111","44.4","50.6","58.9","53.7","787.429"
"2024-09-13 17:26:58","45548.7270601852","44.4","50.6","58.9","53.7","786.948"
"2024-09-13 17:26:59","45548.7270717593","44.3","50.6","59.0","53.7","786.467"
"2024-09-13 17:27:00","45548.7270833333","44.3","50.6","59.0","53.7","786.948"
"2024-09-13 17:27:01","45548.7270949074","44.3","50.6","59.0","53.7","786.227"
"2024-09-13 17:27:02","45548.7271064815","44.3","50.6","59.0","53.7","786.227"
"2024-09-13 17:27:03","45548.7271180556","44.3","50.6","59.0","53.7","786.227"
"2024-09-13 17:27:04","45548.7271296296","44.3","50.6","59.0","53.7","785.986"
"2024-09-13 17:27:05","45548.7271412037","44.4","50.6","59.0","53.7","786.467"
"2024-09-13 17:27:06","45548.7271527778","44.4","50.6","59.0","53.7","785.986"
"2024-09-13 17:27:07","45548.7271643519","44.4","50.6","59.0","53.7","785.505"
"2024-09-13 17:27:08","45548.7271759259","44.5","50.6","59.0","53.7","785.505"
"2024-09-13 17:27:09","45548.7271875000","44.6","50.6","59.0","53.8","785.505"
"2024-09-13 17:27:10","45548.7271990741","44.6","50.7","59.0","53.8","785.024"
"2024-09-13 17:27:11","45548.7272106481","44.7","50.7","59.0","53.8","785.265"
"2024-09-13 17:27:12","45548.7272222222","44.8","50.7","59.1","53.8","785.265"
"2024-09-13 17:27:13","45548.7272337963","44.9","50.7","59.1","53.8","785.265"
"2024-09-13 17:27:14","45548.7272453704","44.9","50.7","59.1","53.8","786.227"
"2024-09-13 17:27:15","45548.7272569444","44.9","50.7","59.1","53.8","785.505"
"2024-09-13 17:27:16","45548.7272685185","45.0","50.7","59.1","53.8","785.746"
"2024-09-13 17:27:17","45548.7272800926","45.0","50.7","59.1","53.8","785.505"
"2024-09-13 17:27:18","45548.7272916667","45.1","50.7","59.1","53.8","785.986"
"2024-09-13 17:27:19","45548.7273032407","45.1","50.7","59.1","53.8","786.948"
"2024-09-13 17:27:20","45548.7273148148","45.2","50.7","59.1","53.8","786.708"
"2024-09-13 17:27:21","45548.7273263889","45.2","50.7","59.1","53.8","786.227"
"2024-09-13 17:27:22","45548.7273379630","45.3","50.7","59.1","53.8","786.227"
"2024-09-13 17:27:23","45548.7273495370","45.3","50.7","59.1","53.8","786.948"
"2024-09-13 17:27:24","45548.7273611111","45.3","50.7","59.1","53.8","786.227"
"2024-09-13 17:27:25","45548.7273726852","45.4","50.8","59.2","53.9","787.189"
"2024-09-13 17:27:26","45548.7273842593","45.4","50.8","59.2","53.9","787.910"
"2024-09-13 17:27:27","45548.7273958333","45.4","50.8","59.2","53.9","787.670"
"2024-09-13 17:27:28","45548.7274074074","45.4","50.8","59.2","53.9","788.391"
"2024-09-13 17:27:29","45548.7274189815","45.3","50.8","59.2","53.9","788.632"
"2024-09-13 17:27:30","45548.7274305556","45.4","50.8","59.2","53.9","787.670"
"2024-09-13 17:27:31","45548.7274421296","45.4","50.8","59.2","53.9","788.391"
"2024-09-13 17:27:32","45548.7274537037","45.3","50.8","59.2","53.9","787.670"
"2024-09-13 17:27:33","45548.7274652778","45.3","50.8","59.2","53.9","787.670"
"2024-09-13 17:27:34","45548.7274768519","45.3","50.8","59.2","53.9","787.189"
"2024-09-13 17:27:35","45548.7274884259","45.4","50.8","59.2","53.9","786.708"
"2024-09-13 17:27:36","45548.7275000000","45.3","50.8","59.2","53.9","786.708"
"2024-09-13 17:27:37","45548.7275115741","45.4","50.8","59.3","53.9","786.948"
"2024-09-13 17:27:38","45548.7275231481","45.4","50.8","59.3","53.9","786.948"
"2024-09-13 17:27:39","45548.7275347222","45.4","50.8","59.3","53.9","785.986"
"2024-09-13 17:27:40","45548.7275462963","45.4","50.8","59.3","54.0","787.189"
"2024-09-13 17:27:41","45548.7275578704","45.4","50.9","59.3","54.0","786.708"
"2024-09-13 17:27:42","45548.7275694444","45.5","50.9","59.3","54.0","786.227"
"2024-09-13 17:27:43","45548.7275810185","45.5","50.9","59.3","54.0","786.467"
"2024-09-13 17:27:44","45548.7275925926","45.6","50.9","59.3","54.0","786.708"
"2024-09-13 17:27:45","45548.7276041667","45.6","50.9","59.3","54.0","785.986"
"2024-09-13 17:27:46","45548.7276157407","45.6","50.9","59.3","54.0","786.708"
"2024-09-13 17:27:47","45548.7276273148","45.6","50.9","59.3","54.0","786.948"
"2024-09-13 17:27:48","45548.7276388889","45.6","50.9","59.3","54.0","786.467"
"2024-09-13 17:27:49","45548.7276504630","45.6","50.9","59.3","54.0","785.746"
"2024-09-13 17:27:50","45548.7276620370","45.7","50.9","59.4","54.0","785.986"
"2024-09-13 17:27:51","45548.7276736111","45.6","50.9","59.4","54.0","785.746"
"2024-09-13 17:27:52","45548.7276851852","45.6","50.9","59.4","54.0","785.265"
"2024-09-13 17:27:53","45548.7276967593","45.6","50.9","59.4","54.0","784.303"
"2024-09-13 17:27:54","45548.7277083333","45.6","50.9","59.4","54.0","784.543"
"2024-09-13 17:27:55","45548.7277199074","45.6","50.9","59.4","54.0","784.303"
"2024-09-13 17:27:56","45548.7277314815","45.6","50.9","59.4","54.1","783.341"
"2024-09-13 17:27:57","45548.7277430556","45.6","51.0","59.4","54.1","782.379"
"2024-09-13 17:27:58","45548.7277546296","45.6","51.0","59.4","54.1","782.379"
"2024-09-13 17:27:59","45548.7277662037","45.6","51.0","59.4","54.1","782.619"
"2024-09-13 17:28:00","45548.7277777778","45.6","51.0","59.4","54.1","781.176"
"2024-09-13 17:28:01","45548.7277893519","45.6","51.0","59.4","54.1","781.417"
"2024-09-13 17:28:02","45548.7278009259","45.6","51.0","59.4","54.1","779.733"
"2024-09-13 17:28:03","45548.7278125000","45.6","51.0","59.4","54.1","779.011"
"2024-09-13 17:28:04","45548.7278240741","45.5","51.0","59.4","54.1","778.771"
"2024-09-13 17:28:05","45548.7278356481","45.5","51.0","59.5","54.1","777.809"
"2024-09-13 17:28:06","45548.7278472222","45.5","51.0","59.5","54.1","776.847"
"2024-09-13 17:28:07","45548.7278587963","45.5","51.0","59.5","54.1","775.404"
"2024-09-13 17:28:08","45548.7278703704","45.5","51.0","59.5","54.1","774.201"
"2024-09-13 17:28:09","45548.7278819444","45.6","51.0","59.5","54.1","773.239"
"2024-09-13 17:28:10","45548.7278935185","45.6","51.0","59.5","54.1","772.758"
"2024-09-13 17:28:11","45548.7279050926","45.7","51.0","59.5","54.2","771.556"
"2024-09-13 17:28:12","45548.7279166667","45.7","51.0","59.5","54.2","769.872"
"2024-09-13 17:28:13","45548.7279282407","45.8","51.0","59.5","54.2","768.188"
"2024-09-13 17:28:14","45548.7279398148","45.8","51.0","59.5","54.2","767.467"
"2024-09-13 17:28:15","45548.7279513889","45.8","51.1","59.5","54.2","765.783"
"2024-09-13 17:28:16","45548.7279629630","45.8","51.1","59.5","54.2","764.581"
"2024-09-13 17:28:17","45548.7279745370","45.9","51.1","59.5","54.2","763.138"
"2024-09-13 17:28:18","45548.7279861111","45.9","51.1","59.5","54.2","761.454"
"2024-09-13 17:28:19","45548.7279976852","45.9","51.1","59.5","54.2","760.252"
"2024-09-13 17:28:20","45548.7280092593","45.9","51.1","59.5","54.2","759.290"
"2024-09-13 17:28:21","45548.7280208333","45.9","51.1","59.5","54.2","756.404"
"2024-09-13 17:28:22","45548.7280324074","45.9","51.1","59.5","54.2","754.479"
"2024-09-13 17:28:23","45548.7280439815","45.9","51.1","59.5","54.2","753.277"
"2024-09-13 17:28:24","45548.7280555556","45.9","51.1","59.5","54.2","752.555"
"2024-09-13 17:28:25","45548.7280671296","45.8","51.1","59.5","54.2","751.112"
"2024-09-13 17:28:26","45548.7280787037","45.8","51.1","59.5","54.2","749.429"
"2024-09-13 17:28:27","45548.7280902778","45.9","51.1","59.5","54.2","748.707"
"2024-09-13 17:28:28","45548.7281018519","45.8","51.1","59.5","54.3","747.745"
"2024-09-13 17:28:29","45548.7281134259","45.7","51.1","59.5","54.3","748.226"
"2024-09-13 17:28:30","45548.7281250000","45.6","51.1","59.5","54.3","747.505"
"2024-09-13 17:28:31","45548.7281365741","45.5","51.1","59.5","54.3","747.024"
"2024-09-13 17:28:32","45548.7281481481","45.5","51.1","59.5","54.3","746.062"
"2024-09-13 17:28:33","45548.7281597222","45.5","51.1","59.5","54.3","745.821"
"2024-09-13 17:28:34","45548.7281712963","45.5","51.1","59.5","54.3","745.100"
"2024-09-13 17:28:35","45548.7281828704","45.5","51.1","59.5","54.3","743.897"
"2024-09-13 17:28:36","45548.7281944444","45.5","51.1","59.5","54.3","742.935"
"2024-09-13 17:28:37","45548.7282060185","45.5","51.2","59.5","54.3","742.694"
"2024-09-13 17:28:38","45548.7282175926","45.6","51.2","59.5","54.3","741.973"
"2024-09-13 17:28:39","45548.7282291667","45.6","51.2","59.5","54.3","741.732"
"2024-09-13 17:28:40","45548.7282407407","45.6","51.2","59.5","54.3","741.251"
"2024-09-13 17:28:41","45548.7282523148","45.6","51.2","59.5","54.3","740.770"
"2024-09-13 17:28:42","45548.7282638889","45.5","51.2","59.5","54.3","740.049"
"2024-09-13 17:28:43","45548.7282754630","45.5","51.2","59.5","54.3","739.568"
"2024-09-13 17:28:44","45548.7282870370","45.5","51.2","59.5","54.3","738.606"
"2024-09-13 17:28:45","45548.7282986111","45.4","51.2","59.5","54.4","737.403"
"2024-09-13 17:28:46","45548.7283101852","45.4","51.2","59.5","54.4","736.201"
"2024-09-13 17:28:47","45548.7283217593","45.4","51.2","59.5","54.4","735.239"
"2024-09-13 17:28:48","45548.7283333333","45.3","51.2","59.5","54.4","733.796"
"2024-09-13 17:28:49","45548.7283449074","45.3","51.2","59.5","54.4","732.353"
"2024-09-13 17:28:50","45548.7283564815","45.3","51.2","59.5","54.4","730.188"
"2024-09-13 17:28:51","45548.7283680556","45.3","51.2","59.5","54.4","728.504"
"2024-09-13 17:28:52","45548.7283796296","45.2","51.2","59.5","54.4","727.783"
"2024-09-13 17:28:53","45548.7283912037","45.2","51.2","59.5","54.4","726.099"
"2024-09-13 17:28:54","45548.7284027778","45.1","51.1","59.4","54.3","725.859"
"2024-09-13 17:28:55","45548.7284143519","45.1","51.1","59.4","54.3","722.973"
"2024-09-13 17:28:56","45548.7284259259","45.1","51.1","59.4","54.3","722.011"
"2024-09-13 17:28:57","45548.7284375000","45.1","51.1","59.4","54.3","719.846"
"2024-09-13 17:28:58","45548.7284490741","45.1","51.1","59.4","54.3","718.884"
"2024-09-13 17:28:59","45548.7284606481","45.1","51.1","59.4","54.4","717.441"
"2024-09-13 17:29:00","45548.7284722222","45.2","51.2","59.4","54.3","715.517"
"2024-09-13 17:29:01","45548.7284837963","45.2","51.2","59.4","54.4","714.555"
"2024-09-13 17:29:02","45548.7284953704","45.2","51.2","59.4","54.4","713.593"
"2024-09-13 17:29:03","45548.7285069444","45.2","51.2","59.4","54.4","711.909"
"2024-09-13 17:29:04","45548.7285185185","45.3","51.2","59.4","54.4","710.466"
"2024-09-13 17:29:05","45548.7285300926","45.3","51.2","59.4","54.4","709.985"
"2024-09-13 17:29:06","45548.7285416667","45.4","51.2","59.4","54.4","708.302"
"2024-09-13 17:29:07","45548.7285532407","45.4","51.2","59.4","54.4","708.061"
"2024-09-13 17:29:08","45548.7285648148","45.6","51.2","59.3","54.4","707.820"
"2024-09-13 17:29:09","45548.7285763889","45.6","51.2","59.3","54.4","706.618"
"2024-09-13 17:29:10","45548.7285879630","45.6","51.2","59.2","54.4","706.377"
"2024-09-13 17:29:11","45548.7285995370","45.7","51.2","59.2","54.4","705.896"
"2024-09-13 17:29:12","45548.7286111111","45.7","51.2","59.2","54.4","706.137"
"2024-09-13 17:29:13","45548.7286226852","45.8","51.2","59.1","54.4","704.934"
"2024-09-13 17:29:14","45548.7286342593","45.7","51.2","59.1","54.4","704.453"
"2024-09-13 17:29:15","45548.7286458333","45.7","51.2","59.1","54.4","704.934"
"2024-09-13 17:29:16","45548.7286574074","45.7","51.2","59.1","54.4","703.010"
"2024-09-13 17:29:17","45548.7286689815","45.7","51.2","59.1","54.4","702.770"
"2024-09-13 17:29:18","45548.7286805556","45.7","51.2","59.1","54.4","703.491"
"2024-09-13 17:29:19","45548.7286921296","45.7","51.2","59.1","54.4","702.289"
"2024-09-13 17:29:20","45548.7287037037","45.6","51.2","59.1","54.5","701.567"
"2024-09-13 17:29:21","45548.7287152778","45.6","51.2","59.1","54.5","700.605"
"2024-09-13 17:29:22","45548.7287268518","45.6","51.2","59.1","54.5","700.605"
"2024-09-13 17:29:23","45548.7287384259","45.5","51.2","59.1","54.5","699.162"
"2024-09-13 17:29:24","45548.7287500000","45.5","51.2","59.1","54.5","698.441"
"2024-09-13 17:29:25","45548.7287615741","45.5","51.2","59.1","54.5","696.998"
"2024-09-13 17:29:26","45548.7287731481","45.4","51.2","59.1","54.5","695.073"
"2024-09-13 17:29:27","45548.7287847222","45.4","51.2","59.1","54.5","693.149"
"2024-09-13 17:29:28","45548.7287962963","45.4","51.2","59.1","54.5","691.225"
"2024-09-13 17:29:29","45548.7288078704","45.3","51.2","59.1","54.5","689.301"
"2024-09-13 17:29:30","45548.7288194444","45.3","51.2","59.1","54.5","688.099"
"2024-09-13 17:29:31","45548.7288310185","45.3","51.3","59.1","54.5","684.972"
"2024-09-13 17:29:32","45548.7288425926","45.3","51.2","59.1","54.5","683.769"
"2024-09-13 17:29:33","45548.7288541667","45.3","51.3","59.1","54.5","680.883"
"2024-09-13 17:29:34","45548.7288657407","45.3","51.3","59.1","54.5","679.200"
"2024-09-13 17:29:35","45548.7288773148","45.3","51.3","59.0","54.5","676.795"
"2024-09-13 17:29:36","45548.7288888889","45.4","51.3","59.0","54.5","673.668"
"2024-09-13 17:29:37","45548.7289004630","45.4","51.3","59.0","54.5","671.022"
"2024-09-13 17:29:38","45548.7289120370","45.4","51.3","59.0","54.5","668.377"
"2024-09-13 17:29:39","45548.7289236111","45.4","51.3","59.0","54.5","665.731"
"2024-09-13 17:29:40","45548.7289351852","45.4","51.3","59.0","54.5","664.529"
"2024-09-13 17:29:41","45548.7289467593","45.4","51.3","59.0","54.5","661.643"
"2024-09-13 17:29:42","45548.7289583333","45.4","51.3","59.0","54.5","659.718"
"2024-09-13 17:29:43","45548.7289699074","45.3","51.3","59.0","54.5","657.073"
"2024-09-13 17:29:44","45548.7289814815","45.3","51.3","59.0","54.6","655.389"
"2024-09-13 17:29:45","45548.7289930556","45.3","51.3","59.0","54.6","653.706"
"2024-09-13 17:29:46","45548.7290046296","45.4","51.3","59.0","54.6","652.984"
"2024-09-13 17:29:47","45548.7290162037","45.4","51.3","59.0","54.6","652.744"
"2024-09-13 17:29:48","45548.7290277778","45.4","51.3","59.0","54.6","652.503"
"2024-09-13 17:29:49","45548.7290393518","45.3","51.3","59.0","54.6","652.263"
"2024-09-13 17:29:50","45548.7290509259","45.2","51.3","59.0","54.6","651.541"
"2024-09-13 17:29:51","45548.7290625000","45.2","51.3","58.9","54.6","650.820"
"2024-09-13 17:29:52","45548.7290740741","45.1","51.3","59.0","54.6","650.579"
